시군구코드,시군구,성별코드,성별,연령구간코드,연령별,시점,주민등록연앙인구(명)
11110,노원구,2,여자,0,계,2019 년,274449.5
11110,노원구,2,여자,0,계,2020 년,269825.5
11110,노원구,2,여자,20,0 - 4세,2019 년,7845
11110,노원구,2,여자,20,0 - 4세,2020 년,6996.5
11110,노원구,2,여자,50,5 - 9세,2019 년,10078.5
11110,노원구,2,여자,50,5 - 9세,2020 년,9735.5
11110,노원구,2,여자,70,10 - 14세,2019 년,12111
11110,노원구,2,여자,70,10 - 14세,2020 년,11696
11110,노원구,2,여자,100,15 - 19세,2019 년,15915
11110,노원구,2,여자,100,15 - 19세,2020 년,14651.5
11110,노원구,2,여자,120,20 - 24세,2019 년,19255.5
11110,노원구,2,여자,120,20 - 24세,2020 년,18654.5
11110,노원구,2,여자,130,25 - 29세,2019 년,16980
11110,노원구,2,여자,130,25 - 29세,2020 년,16987
11110,노원구,2,여자,150,30 - 34세,2019 년,15459.5
11110,노원구,2,여자,150,30 - 34세,2020 년,15028.5
11110,노원구,2,여자,160,35 - 39세,2019 년,19132.5
11110,노원구,2,여자,160,35 - 39세,2020 년,17830
11110,노원구,2,여자,180,40 - 44세,2019 년,20677
11110,노원구,2,여자,180,40 - 44세,2020 년,20036
11110,노원구,2,여자,190,45 - 49세,2019 년,26756
11110,노원구,2,여자,190,45 - 49세,2020 년,25555.5
11110,노원구,2,여자,210,50 - 54세,2019 년,23134
11110,노원구,2,여자,210,50 - 54세,2020 년,23510.5
11110,노원구,2,여자,230,55 - 59세,2019 년,22268
11110,노원구,2,여자,230,55 - 59세,2020 년,21433
11110,노원구,2,여자,260,60 - 64세,2019 년,19867
11110,노원구,2,여자,260,60 - 64세,2020 년,20502.5
11110,노원구,2,여자,280,65 - 69세,2019 년,13408
11110,노원구,2,여자,280,65 - 69세,2020 년,14371
11110,노원구,2,여자,310,70 - 74세,2019 년,10867.5
11110,노원구,2,여자,310,70 - 74세,2020 년,11387
11110,노원구,2,여자,330,75 - 79세,2019 년,9343
11110,노원구,2,여자,330,75 - 79세,2020 년,9397
11110,노원구,2,여자,340,80세 이상,2019 년,11352
11110,노원구,2,여자,340,80세 이상,2020 년,12053.5
11110,노원구,2,여자,360,80 - 84세,2019 년,6451
11110,노원구,2,여자,360,80 - 84세,2020 년,6686
11110,노원구,2,여자,370,85세 이상,2019 년,4901
11110,노원구,2,여자,370,85세 이상,2020 년,5367.5
11110,노원구,2,여자,380,85 - 89세,2019 년,3319
11110,노원구,2,여자,380,85 - 89세,2020 년,3636
11110,노원구,2,여자,410,90 - 94세,2019 년,1238
11110,노원구,2,여자,410,90 - 94세,2020 년,1366.5
11110,노원구,2,여자,430,95 - 99세,2019 년,310
11110,노원구,2,여자,430,95 - 99세,2020 년,322
11110,노원구,2,여자,440,100세 이상,2019 년,34
11110,노원구,2,여자,440,100세 이상,2020 년,43
11120,은평구,0,계,0,계,2019 년,473512
11120,은평구,0,계,0,계,2020 년,471906
11120,은평구,0,계,20,0 - 4세,2019 년,14900.5
11120,은평구,0,계,20,0 - 4세,2020 년,13566.5
11120,은평구,0,계,50,5 - 9세,2019 년,17611.5
11120,은평구,0,계,50,5 - 9세,2020 년,17095.5
11120,은평구,0,계,70,10 - 14세,2019 년,18415.5
11120,은평구,0,계,70,10 - 14세,2020 년,18061
11120,은평구,0,계,100,15 - 19세,2019 년,23239.5
11120,은평구,0,계,100,15 - 19세,2020 년,21492.5
11120,은평구,0,계,120,20 - 24세,2019 년,30109.5
11120,은평구,0,계,120,20 - 24세,2020 년,29567.5
11120,은평구,0,계,130,25 - 29세,2019 년,35048.5
11120,은평구,0,계,130,25 - 29세,2020 년,36466
11120,은평구,0,계,150,30 - 34세,2019 년,31850.5
11120,은평구,0,계,150,30 - 34세,2020 년,31944
11120,은평구,0,계,160,35 - 39세,2019 년,38237.5
11120,은평구,0,계,160,35 - 39세,2020 년,36498.5
11120,은평구,0,계,180,40 - 44세,2019 년,35686
11120,은평구,0,계,180,40 - 44세,2020 년,35222.5
11120,은평구,0,계,190,45 - 49세,2019 년,42074
11120,은평구,0,계,190,45 - 49세,2020 년,40886
11120,은평구,0,계,210,50 - 54세,2019 년,37742.5
11120,은평구,0,계,210,50 - 54세,2020 년,38488
11120,은평구,0,계,230,55 - 59세,2019 년,38143
11120,은평구,0,계,230,55 - 59세,2020 년,37115.5
11120,은평구,0,계,260,60 - 64세,2019 년,34193
11120,은평구,0,계,260,60 - 64세,2020 년,35505.5
11120,은평구,0,계,280,65 - 69세,2019 년,24226.5
11120,은평구,0,계,280,65 - 69세,2020 년,25714.5
11120,은평구,0,계,310,70 - 74세,2019 년,20307.5
11120,은평구,0,계,310,70 - 74세,2020 년,21021.5
11120,은평구,0,계,330,75 - 79세,2019 년,16477
11120,은평구,0,계,330,75 - 79세,2020 년,16630
11120,은평구,0,계,340,80세 이상,2019 년,15249.5
11120,은평구,0,계,340,80세 이상,2020 년,16631
11120,은평구,0,계,360,80 - 84세,2019 년,9658
11120,은평구,0,계,360,80 - 84세,2020 년,10437
11120,은평구,0,계,370,85세 이상,2019 년,5591.5
11120,은평구,0,계,370,85세 이상,2020 년,6194
11120,은평구,0,계,380,85 - 89세,2019 년,3889.5
11120,은평구,0,계,380,85 - 89세,2020 년,4345.5
11120,은평구,0,계,410,90 - 94세,2019 년,1368.5
11120,은평구,0,계,410,90 - 94세,2020 년,1487
11120,은평구,0,계,430,95 - 99세,2019 년,300.5
11120,은평구,0,계,430,95 - 99세,2020 년,323.5
11120,은평구,0,계,440,100세 이상,2019 년,33
11120,은평구,0,계,440,100세 이상,2020 년,38
11120,은평구,1,남자,0,계,2019 년,228640.5
11120,은평구,1,남자,0,계,2020 년,227029
11120,은평구,1,남자,20,0 - 4세,2019 년,7586
11120,은평구,1,남자,20,0 - 4세,2020 년,6906.5
11120,은평구,1,남자,50,5 - 9세,2019 년,9068.5
11120,은평구,1,남자,50,5 - 9세,2020 년,8791.5
11120,은평구,1,남자,70,10 - 14세,2019 년,9514.5
11120,은평구,1,남자,70,10 - 14세,2020 년,9280
11120,은평구,1,남자,100,15 - 19세,2019 년,11830.5
11120,은평구,1,남자,100,15 - 19세,2020 년,10949.5
11120,은평구,1,남자,120,20 - 24세,2019 년,14922
11120,은평구,1,남자,120,20 - 24세,2020 년,14474
11120,은평구,1,남자,130,25 - 29세,2019 년,17032.5
11120,은평구,1,남자,130,25 - 29세,2020 년,17554
11120,은평구,1,남자,150,30 - 34세,2019 년,15619.5
11120,은평구,1,남자,150,30 - 34세,2020 년,15605
11120,은평구,1,남자,160,35 - 39세,2019 년,19293.5
11120,은평구,1,남자,160,35 - 39세,2020 년,18357.5
11120,은평구,1,남자,180,40 - 44세,2019 년,17729
11120,은평구,1,남자,180,40 - 44세,2020 년,17495.5
11120,은평구,1,남자,190,45 - 49세,2019 년,20688
11120,은평구,1,남자,190,45 - 49세,2020 년,20073.5
11120,은평구,1,남자,210,50 - 54세,2019 년,18238.5
11120,은평구,1,남자,210,50 - 54세,2020 년,18684
11120,은평구,1,남자,230,55 - 59세,2019 년,18099.5
11120,은평구,1,남자,230,55 - 59세,2020 년,17605.5
11120,은평구,1,남자,260,60 - 64세,2019 년,15958.5
11120,은평구,1,남자,260,60 - 64세,2020 년,16593.5
11120,은평구,1,남자,280,65 - 69세,2019 년,11049.5
11120,은평구,1,남자,280,65 - 69세,2020 년,11686.5
11120,은평구,1,남자,310,70 - 74세,2019 년,9023
11120,은평구,1,남자,310,70 - 74세,2020 년,9332.5
11120,은평구,1,남자,330,75 - 79세,2019 년,7300.5
11120,은평구,1,남자,330,75 - 79세,2020 년,7315.5
11120,은평구,1,남자,340,80세 이상,2019 년,5687
11120,은평구,1,남자,340,80세 이상,2020 년,6324.5
11120,은평구,1,남자,360,80 - 84세,2019 년,3951.5
11120,은평구,1,남자,360,80 - 84세,2020 년,4322
11120,은평구,1,남자,370,85세 이상,2019 년,1735.5
11120,은평구,1,남자,370,85세 이상,2020 년,2002.5
11120,은평구,1,남자,380,85 - 89세,2019 년,1306
11120,은평구,1,남자,380,85 - 89세,2020 년,1513
11120,은평구,1,남자,410,90 - 94세,2019 년,352
11120,은평구,1,남자,410,90 - 94세,2020 년,402.5
11120,은평구,1,남자,430,95 - 99세,2019 년,71.5
11120,은평구,1,남자,430,95 - 99세,2020 년,79.5
11120,은평구,1,남자,440,100세 이상,2019 년,6
11120,은평구,1,남자,440,100세 이상,2020 년,7.5
11120,은평구,2,여자,0,계,2019 년,244871.5
11120,은평구,2,여자,0,계,2020 년,244877
11120,은평구,2,여자,20,0 - 4세,2019 년,7314.5
11120,은평구,2,여자,20,0 - 4세,2020 년,6660
11120,은평구,2,여자,50,5 - 9세,2019 년,8543
11120,은평구,2,여자,50,5 - 9세,2020 년,8304
11120,은평구,2,여자,70,10 - 14세,2019 년,8901
11120,은평구,2,여자,70,10 - 14세,2020 년,8781
11120,은평구,2,여자,100,15 - 19세,2019 년,11409
11120,은평구,2,여자,100,15 - 19세,2020 년,10543
11120,은평구,2,여자,120,20 - 24세,2019 년,15187.5
11120,은평구,2,여자,120,20 - 24세,2020 년,15093.5
11120,은평구,2,여자,130,25 - 29세,2019 년,18016
11120,은평구,2,여자,130,25 - 29세,2020 년,18912
11120,은평구,2,여자,150,30 - 34세,2019 년,16231
11120,은평구,2,여자,150,30 - 34세,2020 년,16339
11120,은평구,2,여자,160,35 - 39세,2019 년,18944
11120,은평구,2,여자,160,35 - 39세,2020 년,18141
11120,은평구,2,여자,180,40 - 44세,2019 년,17957
11120,은평구,2,여자,180,40 - 44세,2020 년,17727
11120,은평구,2,여자,190,45 - 49세,2019 년,21386
11120,은평구,2,여자,190,45 - 49세,2020 년,20812.5
11120,은평구,2,여자,210,50 - 54세,2019 년,19504
11120,은평구,2,여자,210,50 - 54세,2020 년,19804
11120,은평구,2,여자,230,55 - 59세,2019 년,20043.5
11120,은평구,2,여자,230,55 - 59세,2020 년,19510
11120,은평구,2,여자,260,60 - 64세,2019 년,18234.5
11120,은평구,2,여자,260,60 - 64세,2020 년,18912
11120,은평구,2,여자,280,65 - 69세,2019 년,13177
11120,은평구,2,여자,280,65 - 69세,2020 년,14028
11120,은평구,2,여자,310,70 - 74세,2019 년,11284.5
11120,은평구,2,여자,310,70 - 74세,2020 년,11689
11120,은평구,2,여자,330,75 - 79세,2019 년,9176.5
11120,은평구,2,여자,330,75 - 79세,2020 년,9314.5
11120,은평구,2,여자,340,80세 이상,2019 년,9562.5
11120,은평구,2,여자,340,80세 이상,2020 년,10306.5
11120,은평구,2,여자,360,80 - 84세,2019 년,5706.5
11120,은평구,2,여자,360,80 - 84세,2020 년,6115
11120,은평구,2,여자,370,85세 이상,2019 년,3856
11120,은평구,2,여자,370,85세 이상,2020 년,4191.5
11120,은평구,2,여자,380,85 - 89세,2019 년,2583.5
11120,은평구,2,여자,380,85 - 89세,2020 년,2832.5
11120,은평구,2,여자,410,90 - 94세,2019 년,1016.5
11120,은평구,2,여자,410,90 - 94세,2020 년,1084.5
11120,은평구,2,여자,430,95 - 99세,2019 년,229
11120,은평구,2,여자,430,95 - 99세,2020 년,244
11120,은평구,2,여자,440,100세 이상,2019 년,27
11120,은평구,2,여자,440,100세 이상,2020 년,30.5
11130,서대문구,0,계,0,계,2019 년,303057
11130,서대문구,0,계,0,계,2020 년,304074
11130,서대문구,0,계,20,0 - 4세,2019 년,9797
11130,서대문구,0,계,20,0 - 4세,2020 년,9252
11130,서대문구,0,계,50,5 - 9세,2019 년,10961
11130,서대문구,0,계,50,5 - 9세,2020 년,10997
11130,서대문구,0,계,70,10 - 14세,2019 년,10898
11130,서대문구,0,계,70,10 - 14세,2020 년,10819
11130,서대문구,0,계,100,15 - 19세,2019 년,14043
11130,서대문구,0,계,100,15 - 19세,2020 년,13182
11130,서대문구,0,계,120,20 - 24세,2019 년,22372
11130,서대문구,0,계,120,20 - 24세,2020 년,22331.5
11130,서대문구,0,계,130,25 - 29세,2019 년,25798
11130,서대문구,0,계,130,25 - 29세,2020 년,26806.5
11130,서대문구,0,계,150,30 - 34세,2019 년,21182
11130,서대문구,0,계,150,30 - 34세,2020 년,21463
11130,서대문구,0,계,160,35 - 39세,2019 년,23355
11130,서대문구,0,계,160,35 - 39세,2020 년,22907.5
11130,서대문구,0,계,180,40 - 44세,2019 년,21655
11130,서대문구,0,계,180,40 - 44세,2020 년,21606
11130,서대문구,0,계,190,45 - 49세,2019 년,25893.5
11130,서대문구,0,계,190,45 - 49세,2020 년,25117
11130,서대문구,0,계,210,50 - 54세,2019 년,24106
11130,서대문구,0,계,210,50 - 54세,2020 년,24571
11130,서대문구,0,계,230,55 - 59세,2019 년,23698
11130,서대문구,0,계,230,55 - 59세,2020 년,23311.5
11130,서대문구,0,계,260,60 - 64세,2019 년,20582
11130,서대문구,0,계,260,60 - 64세,2020 년,21261.5
11130,서대문구,0,계,280,65 - 69세,2019 년,14357.5
11130,서대문구,0,계,280,65 - 69세,2020 년,15103.5
11130,서대문구,0,계,310,70 - 74세,2019 년,12465.5
11130,서대문구,0,계,310,70 - 74세,2020 년,12689.5
11130,서대문구,0,계,330,75 - 79세,2019 년,10904
11130,서대문구,0,계,330,75 - 79세,2020 년,10763
11130,서대문구,0,계,340,80세 이상,2019 년,10989.5
11130,서대문구,0,계,340,80세 이상,2020 년,11892.5
11130,서대문구,0,계,360,80 - 84세,2019 년,6887.5
11130,서대문구,0,계,360,80 - 84세,2020 년,7322.5
11130,서대문구,0,계,370,85세 이상,2019 년,4102
11130,서대문구,0,계,370,85세 이상,2020 년,4570
11130,서대문구,0,계,380,85 - 89세,2019 년,2855.5
11130,서대문구,0,계,380,85 - 89세,2020 년,3186.5
11130,서대문구,0,계,410,90 - 94세,2019 년,988.5
11130,서대문구,0,계,410,90 - 94세,2020 년,1095.5
11130,서대문구,0,계,430,95 - 99세,2019 년,222
11130,서대문구,0,계,430,95 - 99세,2020 년,245.5
11130,서대문구,0,계,440,100세 이상,2019 년,36
11130,서대문구,0,계,440,100세 이상,2020 년,42.5
11130,서대문구,1,남자,0,계,2019 년,145940.5
11130,서대문구,1,남자,0,계,2020 년,145927
11130,서대문구,1,남자,20,0 - 4세,2019 년,5067.5
11130,서대문구,1,남자,20,0 - 4세,2020 년,4820
11130,서대문구,1,남자,50,5 - 9세,2019 년,5555
11130,서대문구,1,남자,50,5 - 9세,2020 년,5526.5
11130,서대문구,1,남자,70,10 - 14세,2019 년,5488.5
11130,서대문구,1,남자,70,10 - 14세,2020 년,5458.5
11130,서대문구,1,남자,100,15 - 19세,2019 년,7107
11130,서대문구,1,남자,100,15 - 19세,2020 년,6606.5
11130,서대문구,1,남자,120,20 - 24세,2019 년,10425
11130,서대문구,1,남자,120,20 - 24세,2020 년,10237
11130,서대문구,1,남자,130,25 - 29세,2019 년,13125.5
11130,서대문구,1,남자,130,25 - 29세,2020 년,13478.5
11130,서대문구,1,남자,150,30 - 34세,2019 년,10551
11130,서대문구,1,남자,150,30 - 34세,2020 년,10687.5
11130,서대문구,1,남자,160,35 - 39세,2019 년,11554
11130,서대문구,1,남자,160,35 - 39세,2020 년,11350
11130,서대문구,1,남자,180,40 - 44세,2019 년,10802.5
11130,서대문구,1,남자,180,40 - 44세,2020 년,10723
11130,서대문구,1,남자,190,45 - 49세,2019 년,12752.5
11130,서대문구,1,남자,190,45 - 49세,2020 년,12395
11130,서대문구,1,남자,210,50 - 54세,2019 년,11677.5
11130,서대문구,1,남자,210,50 - 54세,2020 년,11927.5
11130,서대문구,1,남자,230,55 - 59세,2019 년,11421.5
11130,서대문구,1,남자,230,55 - 59세,2020 년,11240
11130,서대문구,1,남자,260,60 - 64세,2019 년,9804
11130,서대문구,1,남자,260,60 - 64세,2020 년,10103
11130,서대문구,1,남자,280,65 - 69세,2019 년,6572
11130,서대문구,1,남자,280,65 - 69세,2020 년,6990
11130,서대문구,1,남자,310,70 - 74세,2019 년,5382
11130,서대문구,1,남자,310,70 - 74세,2020 년,5461.5
11130,서대문구,1,남자,330,75 - 79세,2019 년,4638
11130,서대문구,1,남자,330,75 - 79세,2020 년,4550.5
11130,서대문구,1,남자,340,80세 이상,2019 년,4017
11130,서대문구,1,남자,340,80세 이상,2020 년,4372
11130,서대문구,1,남자,360,80 - 84세,2019 년,2744.5
11130,서대문구,1,남자,360,80 - 84세,2020 년,2914.5
11130,서대문구,1,남자,370,85세 이상,2019 년,1272.5
11130,서대문구,1,남자,370,85세 이상,2020 년,1457.5
11130,서대문구,1,남자,380,85 - 89세,2019 년,965.5
11130,서대문구,1,남자,380,85 - 89세,2020 년,1099.5
11130,서대문구,1,남자,410,90 - 94세,2019 년,260
11130,서대문구,1,남자,410,90 - 94세,2020 년,304.5
11130,서대문구,1,남자,430,95 - 99세,2019 년,41
11130,서대문구,1,남자,430,95 - 99세,2020 년,46.5
11130,서대문구,1,남자,440,100세 이상,2019 년,6
11130,서대문구,1,남자,440,100세 이상,2020 년,7
11130,서대문구,2,여자,0,계,2019 년,157116.5
11130,서대문구,2,여자,0,계,2020 년,158147
11130,서대문구,2,여자,20,0 - 4세,2019 년,4729.5
11130,서대문구,2,여자,20,0 - 4세,2020 년,4432
11130,서대문구,2,여자,50,5 - 9세,2019 년,5406
11130,서대문구,2,여자,50,5 - 9세,2020 년,5470.5
11130,서대문구,2,여자,70,10 - 14세,2019 년,5409.5
11130,서대문구,2,여자,70,10 - 14세,2020 년,5360.5
11130,서대문구,2,여자,100,15 - 19세,2019 년,6936
11130,서대문구,2,여자,100,15 - 19세,2020 년,6575.5
11130,서대문구,2,여자,120,20 - 24세,2019 년,11947
11130,서대문구,2,여자,120,20 - 24세,2020 년,12094.5
11130,서대문구,2,여자,130,25 - 29세,2019 년,12672.5
11130,서대문구,2,여자,130,25 - 29세,2020 년,13328
11130,서대문구,2,여자,150,30 - 34세,2019 년,10631
11130,서대문구,2,여자,150,30 - 34세,2020 년,10775.5
11130,서대문구,2,여자,160,35 - 39세,2019 년,11801
11130,서대문구,2,여자,160,35 - 39세,2020 년,11557.5
11130,서대문구,2,여자,180,40 - 44세,2019 년,10852.5
11130,서대문구,2,여자,180,40 - 44세,2020 년,10883
11130,서대문구,2,여자,190,45 - 49세,2019 년,13141
11130,서대문구,2,여자,190,45 - 49세,2020 년,12722
11130,서대문구,2,여자,210,50 - 54세,2019 년,12428.5
11130,서대문구,2,여자,210,50 - 54세,2020 년,12643.5
11130,서대문구,2,여자,230,55 - 59세,2019 년,12276.5
11130,서대문구,2,여자,230,55 - 59세,2020 년,12071.5
11130,서대문구,2,여자,260,60 - 64세,2019 년,10778
11130,서대문구,2,여자,260,60 - 64세,2020 년,11158.5
11130,서대문구,2,여자,280,65 - 69세,2019 년,7785.5
11130,서대문구,2,여자,280,65 - 69세,2020 년,8113.5
11130,서대문구,2,여자,310,70 - 74세,2019 년,7083.5
11130,서대문구,2,여자,310,70 - 74세,2020 년,7228
11130,서대문구,2,여자,330,75 - 79세,2019 년,6266
11130,서대문구,2,여자,330,75 - 79세,2020 년,6212.5
11130,서대문구,2,여자,340,80세 이상,2019 년,6972.5
11130,서대문구,2,여자,340,80세 이상,2020 년,7520.5
11130,서대문구,2,여자,360,80 - 84세,2019 년,4143
11130,서대문구,2,여자,360,80 - 84세,2020 년,4408
11130,서대문구,2,여자,370,85세 이상,2019 년,2829.5
11130,서대문구,2,여자,370,85세 이상,2020 년,3112.5
11130,서대문구,2,여자,380,85 - 89세,2019 년,1890
11130,서대문구,2,여자,380,85 - 89세,2020 년,2087
11130,서대문구,2,여자,410,90 - 94세,2019 년,728.5
11130,서대문구,2,여자,410,90 - 94세,2020 년,791
11130,서대문구,2,여자,430,95 - 99세,2019 년,181
11130,서대문구,2,여자,430,95 - 99세,2020 년,199
11130,서대문구,2,여자,440,100세 이상,2019 년,30
11130,서대문구,2,여자,440,100세 이상,2020 년,35.5
11140,마포구,0,계,0,계,2019 년,366806.5
11140,마포구,0,계,0,계,2020 년,365392
11140,마포구,0,계,20,0 - 4세,2019 년,13311
11140,마포구,0,계,20,0 - 4세,2020 년,12165
11140,마포구,0,계,50,5 - 9세,2019 년,13777.5
11140,마포구,0,계,50,5 - 9세,2020 년,13517
11140,마포구,0,계,70,10 - 14세,2019 년,14068.5
11140,마포구,0,계,70,10 - 14세,2020 년,13758.5
11140,마포구,0,계,100,15 - 19세,2019 년,16058
11140,마포구,0,계,100,15 - 19세,2020 년,15098
11140,마포구,0,계,120,20 - 24세,2019 년,25249
11140,마포구,0,계,120,20 - 24세,2020 년,25345
11140,마포구,0,계,130,25 - 29세,2019 년,34208.5
11140,마포구,0,계,130,25 - 29세,2020 년,35312.5
11140,마포구,0,계,150,30 - 34세,2019 년,32044
11140,마포구,0,계,150,30 - 34세,2020 년,31845
11140,마포구,0,계,160,35 - 39세,2019 년,33495.5
11140,마포구,0,계,160,35 - 39세,2020 년,32513.5
11140,마포구,0,계,180,40 - 44세,2019 년,29474.5
11140,마포구,0,계,180,40 - 44세,2020 년,28960.5
11140,마포구,0,계,190,45 - 49세,2019 년,32300.5
11140,마포구,0,계,190,45 - 49세,2020 년,31587
11140,마포구,0,계,210,50 - 54세,2019 년,26946
11140,마포구,0,계,210,50 - 54세,2020 년,27641.5
11140,마포구,0,계,230,55 - 59세,2019 년,25411.5
11140,마포구,0,계,230,55 - 59세,2020 년,24954.5
11140,마포구,0,계,260,60 - 64세,2019 년,21424
11140,마포구,0,계,260,60 - 64세,2020 년,22042
11140,마포구,0,계,280,65 - 69세,2019 년,14666.5
11140,마포구,0,계,280,65 - 69세,2020 년,15390.5
11140,마포구,0,계,310,70 - 74세,2019 년,12625
11140,마포구,0,계,310,70 - 74세,2020 년,12715.5
11140,마포구,0,계,330,75 - 79세,2019 년,10796
11140,마포구,0,계,330,75 - 79세,2020 년,10765.5
11140,마포구,0,계,340,80세 이상,2019 년,10950.5
11140,마포구,0,계,340,80세 이상,2020 년,11780.5
11140,마포구,0,계,360,80 - 84세,2019 년,6694
11140,마포구,0,계,360,80 - 84세,2020 년,7061.5
11140,마포구,0,계,370,85세 이상,2019 년,4256.5
11140,마포구,0,계,370,85세 이상,2020 년,4719
11140,마포구,0,계,380,85 - 89세,2019 년,3008.5
11140,마포구,0,계,380,85 - 89세,2020 년,3318
11140,마포구,0,계,410,90 - 94세,2019 년,976.5
11140,마포구,0,계,410,90 - 94세,2020 년,1125
11140,마포구,0,계,430,95 - 99세,2019 년,233.5
11140,마포구,0,계,430,95 - 99세,2020 년,234.5
11140,마포구,0,계,440,100세 이상,2019 년,38
11140,마포구,0,계,440,100세 이상,2020 년,41.5
11140,마포구,1,남자,0,계,2019 년,173821
11140,마포구,1,남자,0,계,2020 년,172413
11140,마포구,1,남자,20,0 - 4세,2019 년,6833.5
11140,마포구,1,남자,20,0 - 4세,2020 년,6280
11140,마포구,1,남자,50,5 - 9세,2019 년,6926.5
11140,마포구,1,남자,50,5 - 9세,2020 년,6758
11140,마포구,1,남자,70,10 - 14세,2019 년,7134
11140,마포구,1,남자,70,10 - 14세,2020 년,7001
11140,마포구,1,남자,100,15 - 19세,2019 년,8101
11140,마포구,1,남자,100,15 - 19세,2020 년,7611.5
11140,마포구,1,남자,120,20 - 24세,2019 년,11545
11140,마포구,1,남자,120,20 - 24세,2020 년,11338.5
11140,마포구,1,남자,130,25 - 29세,2019 년,15848.5
11140,마포구,1,남자,130,25 - 29세,2020 년,16218
11140,마포구,1,남자,150,30 - 34세,2019 년,14852.5
11140,마포구,1,남자,150,30 - 34세,2020 년,14644
11140,마포구,1,남자,160,35 - 39세,2019 년,16336.5
11140,마포구,1,남자,160,35 - 39세,2020 년,15852
11140,마포구,1,남자,180,40 - 44세,2019 년,14298
11140,마포구,1,남자,180,40 - 44세,2020 년,13949
11140,마포구,1,남자,190,45 - 49세,2019 년,15863
11140,마포구,1,남자,190,45 - 49세,2020 년,15475
11140,마포구,1,남자,210,50 - 54세,2019 년,13194
11140,마포구,1,남자,210,50 - 54세,2020 년,13580
11140,마포구,1,남자,230,55 - 59세,2019 년,12364
11140,마포구,1,남자,230,55 - 59세,2020 년,12159.5
11140,마포구,1,남자,260,60 - 64세,2019 년,9996.5
11140,마포구,1,남자,260,60 - 64세,2020 년,10307.5
11140,마포구,1,남자,280,65 - 69세,2019 년,6545.5
11140,마포구,1,남자,280,65 - 69세,2020 년,6983
11140,마포구,1,남자,310,70 - 74세,2019 년,5322
11140,마포구,1,남자,310,70 - 74세,2020 년,5346
11140,마포구,1,남자,330,75 - 79세,2019 년,4659.5
11140,마포구,1,남자,330,75 - 79세,2020 년,4578.5
11140,마포구,1,남자,340,80세 이상,2019 년,4001
11140,마포구,1,남자,340,80세 이상,2020 년,4331.5
11140,마포구,1,남자,360,80 - 84세,2019 년,2633.5
11140,마포구,1,남자,360,80 - 84세,2020 년,2814
11140,마포구,1,남자,370,85세 이상,2019 년,1367.5
11140,마포구,1,남자,370,85세 이상,2020 년,1517.5
11140,마포구,1,남자,380,85 - 89세,2019 년,1027
11140,마포구,1,남자,380,85 - 89세,2020 년,1131.5
11140,마포구,1,남자,410,90 - 94세,2019 년,270.5
11140,마포구,1,남자,410,90 - 94세,2020 년,315.5
11140,마포구,1,남자,430,95 - 99세,2019 년,64
11140,마포구,1,남자,430,95 - 99세,2020 년,64
11140,마포구,1,남자,440,100세 이상,2019 년,6
11140,마포구,1,남자,440,100세 이상,2020 년,6.5
11140,마포구,2,여자,0,계,2019 년,192985.5
11140,마포구,2,여자,0,계,2020 년,192979
11140,마포구,2,여자,20,0 - 4세,2019 년,6477.5
11140,마포구,2,여자,20,0 - 4세,2020 년,5885
11140,마포구,2,여자,50,5 - 9세,2019 년,6851
11140,마포구,2,여자,50,5 - 9세,2020 년,6759
11140,마포구,2,여자,70,10 - 14세,2019 년,6934.5
11140,마포구,2,여자,70,10 - 14세,2020 년,6757.5
11140,마포구,2,여자,100,15 - 19세,2019 년,7957
11140,마포구,2,여자,100,15 - 19세,2020 년,7486.5
11140,마포구,2,여자,120,20 - 24세,2019 년,13704
11140,마포구,2,여자,120,20 - 24세,2020 년,14006.5
11140,마포구,2,여자,130,25 - 29세,2019 년,18360
11140,마포구,2,여자,130,25 - 29세,2020 년,19094.5
11140,마포구,2,여자,150,30 - 34세,2019 년,17191.5
11140,마포구,2,여자,150,30 - 34세,2020 년,17201
11140,마포구,2,여자,160,35 - 39세,2019 년,17159
11140,마포구,2,여자,160,35 - 39세,2020 년,16661.5
11140,마포구,2,여자,180,40 - 44세,2019 년,15176.5
11140,마포구,2,여자,180,40 - 44세,2020 년,15011.5
11140,마포구,2,여자,190,45 - 49세,2019 년,16437.5
11140,마포구,2,여자,190,45 - 49세,2020 년,16112
11140,마포구,2,여자,210,50 - 54세,2019 년,13752
11140,마포구,2,여자,210,50 - 54세,2020 년,14061.5
11140,마포구,2,여자,230,55 - 59세,2019 년,13047.5
11140,마포구,2,여자,230,55 - 59세,2020 년,12795
11140,마포구,2,여자,260,60 - 64세,2019 년,11427.5
11140,마포구,2,여자,260,60 - 64세,2020 년,11734.5
11140,마포구,2,여자,280,65 - 69세,2019 년,8121
11140,마포구,2,여자,280,65 - 69세,2020 년,8407.5
11140,마포구,2,여자,310,70 - 74세,2019 년,7303
11140,마포구,2,여자,310,70 - 74세,2020 년,7369.5
11140,마포구,2,여자,330,75 - 79세,2019 년,6136.5
11140,마포구,2,여자,330,75 - 79세,2020 년,6187
11140,마포구,2,여자,340,80세 이상,2019 년,6949.5
11140,마포구,2,여자,340,80세 이상,2020 년,7449
11140,마포구,2,여자,360,80 - 84세,2019 년,4060.5
11140,마포구,2,여자,360,80 - 84세,2020 년,4247.5
11140,마포구,2,여자,370,85세 이상,2019 년,2889
