시도명,시군구명,합계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세이상
전라남도,여수시,271505,8955,12042,11918,12602,15129,16557,14356,17791,19026,22199,23258,23345,22026,16969,13533,10022,6807,3448,1207,278,37
전라남도,순천시,272449,9942,13602,14049,14699,17707,17365,14506,18040,19550,22861,24582,22999,19713,13103,10274,8203,6263,3476,1211,263,41
전라남도,나주시,113293,4631,5422,4602,5090,6120,6941,6794,8006,8032,7829,7863,8280,8646,6375,5617,5418,4212,2331,860,199,25
전라남도,광양시,143928,5778,7564,7489,7241,8208,9069,8149,10186,10750,12422,15412,12587,9804,6232,4521,3386,2898,1578,530,117,7
전라남도,담양군,44201,1055,1174,1225,2150,2498,2277,1717,1939,2029,2797,3490,4082,4336,3348,3070,2913,2390,1178,427,89,17
전라남도,곡성군,27349,434,650,790,1479,1642,1146,805,988,1189,1695,2076,2325,2546,2046,2067,2050,1928,1045,360,80,8
전라남도,구례군,23907,441,687,754,745,851,815,676,927,1127,1548,2014,2255,2438,1973,1867,1911,1639,831,334,65,9
전라남도,고흥군,60045,1168,1384,1627,1689,1902,1944,1737,2081,2584,3413,4312,5252,6303,5736,5563,5359,4499,2400,860,193,39
전라남도,보성군,37888,769,977,1172,1356,1372,1231,1155,1327,1695,2162,2809,3278,3819,3267,3161,3153,2858,1603,586,118,20
전라남도,화순군,60247,1361,2057,2448,2994,3423,2909,2131,2591,3359,4654,5383,5395,5175,3824,3581,3748,3010,1549,519,120,16
전라남도,장흥군,35273,862,1128,1177,1217,1423,1340,1264,1553,1670,2261,2761,3113,3475,2751,2630,2539,2287,1284,443,85,10
전라남도,강진군,32778,758,995,1225,1302,1332,1294,1095,1333,1509,2048,2399,2919,3291,2567,2584,2414,2178,1089,374,69,X
전라남도,해남군,65223,1975,2090,2243,2195,2600,2626,2476,3032,3488,4348,5150,5762,6484,5069,4868,4669,3698,1751,573,109,17
전라남도,영암군,57076,1678,2037,2025,2459,3592,3183,3032,3698,3737,4313,4680,4792,4386,3290,2994,3016,2399,1302,371,86,6
전라남도,무안군,84637,2953,4638,4645,4747,6158,4456,4197,6093,6468,6394,6136,5780,5610,4451,3953,3525,2566,1311,450,90,16
전라남도,함평군,30156,604,764,950,1296,1205,1192,997,1180,1340,1858,2287,2641,2984,2447,2416,2447,2094,1025,352,70,7
전라남도,영광군,50196,2042,1709,1896,2035,2087,2368,2353,2598,2757,3485,3841,4190,4393,3565,3476,3306,2481,1162,351,94,7
전라남도,장성군,41443,1216,1472,1456,1740,1734,2339,1715,2053,2269,2798,3196,3531,3583,2881,2832,2728,2258,1175,374,82,11
전라남도,완도군,48269,1439,1725,1643,1437,1670,2397,2177,2642,2907,3183,3620,4012,4466,3628,3504,3474,2673,1212,366,82,12
전라남도,진도군,29297,704,955,965,883,1086,1592,1308,1397,1529,1920,2178,2459,2821,2125,2190,2295,1781,808,245,46,10
전라남도,신안군,35138,689,862,774,810,1009,1356,1299,1510,1691,2142,2729,3430,3738,3155,3010,3013,2413,1114,324,63,7
경상북도,포항시,501109,16374,23480,22488,22903,28302,28785,26537,34543,35582,40919,44310,45197,44529,32660,21222,15463,10329,5238,1815,384,49
경상북도,남구,228937,6970,10568,10307,10509,12203,14118,12309,15781,16508,18900,20546,20387,20547,15340,9863,6934,4354,2022,619,134,18
경상북도,북구,272172,9404,12912,12181,12394,16099,14667,14228,18762,19074,22019,23764,24810,23982,17320,11359,8529,5975,3216,1196,250,31
경상북도,경주시,261778,7070,9459,9792,11274,17398,15142,13730,16006,16908,20885,22868,23330,22518,17182,13010,10933,8266,4344,1336,288,39
경상북도,김천시,139145,4701,5645,5486,6352,7803,7447,7080,8646,8856,10142,11452,11943,11894,9460,7158,6066,5158,2714,936,182,24
경상북도,안동시,159412,4563,6060,6376,7967,10122,8283,7098,8540,10004,11943,12904,13218,13849,11137,8486,7933,6132,3347,1169,243,38
경상북도,구미시,416603,17763,23880,21995,23253,27503,29812,30640,36487,35892,36605,36653,32160,24237,14463,9003,6972,5244,2893,923,199,26
경상북도,영주시,103818,2396,3643,4118,5613,6206,4400,3774,4851,6061,7605,8581,9057,9743,8179,6138,5642,4473,2324,773,200,41
경상북도,영천시,100353,2747,2928,3071,3278,5095,5403,5052,5479,5586,7124,8430,9140,9610,8034,6430,5670,4327,2242,609,88,10
경상북도,상주시,95473,2220,2954,3387,4082,4945,3799,3354,4210,4750,6381,7400,8770,9850,7842,6478,5860,5262,2769,934,209,17
경상북도,문경시,68212,1714,2272,2442,2782,2930,2535,2467,3176,3689,4744,5328,6243,7123,5727,4720,4326,3508,1718,613,139,16
경상북도,경산시,283733,9002,11644,10762,15935,28618,20771,16774,19192,19646,22535,22817,21846,19754,14484,10757,8536,6256,3202,983,196,23
경상북도,군위군,22096,299,373,435,475,702,818,754,745,899,1164,1651,2308,2680,2329,1929,1903,1542,827,223,35,5
경상북도,의성군,49243,1013,873,1001,1028,1290,1629,1548,1714,1847,2516,3459,4804,5927,5316,4301,4436,3764,2037,612,115,13
경상북도,청송군,23761,422,541,544,519,705,825,787,899,946,1323,1956,2517,2843,2415,1957,1966,1554,768,234,31,9
경상북도,영양군,15743,337,387,437,374,404,528,503,541,685,961,1275,1587,1765,1518,1234,1390,1079,516,178,38,6
경상북도,영덕군,34893,783,868,941,848,1005,1328,1205,1557,1686,2148,2652,3194,3688,3305,2758,2993,2375,1128,335,88,8
경상북도,청도군,41378,645,831,998,1493,1388,1639,1467,1648,1804,2432,3029,4014,4788,4368,3454,2886,2553,1416,434,86,5
경상북도,고령군,31419,592,798,947,962,1429,1478,1425,1603,1675,2287,2554,3078,3168,2680,2101,1859,1630,878,223,49,X
경상북도,성주군,41574,916,915,960,1069,1555,2139,1885,1880,2065,2521,3381,4482,4613,3859,3075,2449,2077,1221,423,81,8
경상북도,칠곡군,115756,3943,5694,5600,5534,6456,6607,7257,9251,9843,10698,10149,9114,7786,5351,4001,3489,2829,1542,492,105,15
경상북도,예천군,53718,2025,2541,2238,1789,1782,2033,2392,3112,3488,3402,3617,4189,4801,4205,3357,3386,3071,1664,513,101,12
경상북도,봉화군,29945,602,762,816,864,816,882,862,1096,1291,1774,2374,3154,3549,2971,2304,2291,1999,1066,376,86,10
경상북도,울진군,47151,1302,1590,1655,1763,1709,2360,2343,2544,2862,3418,3818,4373,4439,3310,2771,2750,2332,1238,463,98,13
경상북도,울릉군,8444,175,234,226,165,273,454,392,535,538,698,806,887,925,696,528,423,284,146,46,10,X
경상남도,진주시,352403,11717,16599,16967,18501,26783,22795,19737,23262,25379,28787,29871,27860,26036,18852,14294,11201,8015,4070,1330,314,33
경상남도,통영시,127984,3490,6267,6591,5436,5661,5802,6359,9290,10436,11047,10917,10978,11388,8419,6094,4734,3053,1467,462,86,7
경상남도,사천시,111184,3366,4939,5218,4531,4689,5749,5755,7539,8499,9467,9187,8950,8996,7131,5727,4840,3759,2028,665,132,17
경상남도,김해시,552427,20861,29193,30015,29385,36143,36002,34350,43357,46860,53619,52383,43950,34915,21871,14830,11280,7801,4026,1334,227,25
경상남도,밀양시,103228,2417,3141,3608,3990,5089,5160,4350,5315,5729,6979,8321,9753,11170,8956,6561,5500,4209,2213,629,122,16
경상남도,거제시,246965,11044,16297,14400,11957,11624,12209,15761,24298,24173,24288,21434,17663,16025,9880,6195,4427,2969,1643,550,115,13
경상남도,양산시,351206,15272,19524,17130,16513,19300,21599,22091,29360,29850,30491,30271,27538,24594,16993,11836,8980,5960,2826,883,171,24
경상남도,창원시,1029389,35002,48589,48038,47937,61409,66399,61887,76084,79357,87618,94050,91535,82607,56336,36879,25876,17553,8842,2824,510,57
경상남도,의창구,262203,9557,12038,11222,11698,17364,18748,16561,19764,19285,21571,25587,24873,20792,12975,7869,5421,3901,2134,709,118,16
경상남도,성산구,213607,6992,9736,10669,11327,14182,16971,15189,15564,16278,19897,22347,21348,15430,7977,4271,2521,1762,873,225,45,X
경상남도,마산합포구,172632,5014,7328,6575,7073,9413,9341,8727,11764,12143,12805,14048,14771,16297,12818,9387,7027,4702,2400,825,161,13
경상남도,마산회원구,190389,5303,8126,8677,9025,11261,10924,9884,12442,14106,15970,17333,17037,16719,12820,8707,5963,3722,1724,535,96,15
경상남도,진해구,190558,8136,11361,10895,8814,9189,10415,11526,16550,17545,17375,14735,13506,13369,9746,6645,4944,3466,1711,530,90,10
경상남도,의령군,25965,478,610,662,751,947,1079,998,1069,1156,1618,1973,2433,2801,2325,1923,1938,1790,1009,341,58,6
경상남도,함안군,65279,1569,2567,2913,2799,2895,3358,3317,3954,4531,5083,5313,5559,5937,4549,3481,3049,2527,1370,433,70,5
경상남도,창녕군,61302,1459,1845,1850,2180,2476,2965,2887,3174,3327,3865,4787,5713,6503,5069,4071,3749,3092,1699,514,68,9
경상남도,고성군,50016,887,1703,1847,2167,1833,1939,1858,2572,2775,3459,4145,4546,4976,4216,3481,3046,2532,1454,492,81,7
경상남도,남해군,41587,588,922,1303,1696,1650,1504,1257,1506,1793,2687,3151,3894,4257,3721,3396,3110,2792,1678,557,119,6
경상남도,하동군,41772,780,1048,1315,1198,1457,1479,1341,1466,1855,2804,3682,4188,4607,3768,3141,2979,2606,1419,530,96,13
경상남도,산청군,33500,582,749,976,1226,1054,1204,1052,1226,1380,1984,2836,3299,3704,3158,2553,2532,2238,1239,412,86,10
경상남도,함양군,37114,715,1062,1358,1310,1299,1354,1131,1529,1713,2525,3182,3505,3863,3111,2679,2680,2428,1180,388,90,12
경상남도,거창군,59595,1453,2270,2516,3206,3098,2442,2243,2756,3253,4173,4996,5229,5490,4273,3557,3341,3041,1576,559,107,16
경상남도,합천군,42140,640,926,1077,1152,1404,1444,1216,1469,1720,2407,3291,4090,4724,3913,3461,3572,3265,1753,503,99,14
제주특별자치도,제주시,492306,19587,26546,25952,25636,31396,33467,29299,37464,39014,43959,41915,37014,31894,21497,16540,13011,9712,5637,2032,635,99
제주특별자치도,서귀포시,178552,6381,8724,8786,7643,8522,10027,9352,12447,13610,15494,15306,14662,13781,9782,8216,6755,4987,2911,839,272,55
