2020,3,11290770,장위2동,13716,6830,6886,1551,1749,1565,2026,2564,4261,769,917,838,1094,1300,1912,782,832,727,932,1264,2349,6234,0,6234,682224
2020,3,11290780,장위3동,11345,5687,5658,1817,1494,1416,1791,2015,2812,911,759,723,932,1030,1332,906,735,693,859,985,1480,4948,0,4948,663549
2020,3,11290810,석관동,32696,16213,16483,3967,4727,4365,4902,5669,9066,2080,2358,2266,2543,2784,4182,1887,2369,2099,2359,2885,4884,15045,0,15045,1773773
2020,3,11305534,삼양동,25604,12742,12862,3666,3263,3271,4005,4518,6881,1894,1691,1714,2048,2276,3119,1772,1572,1557,1957,2242,3762,11550,0,11550,959451
2020,3,11305535,미아동,22391,10782,11609,2377,3705,3037,3208,3915,6149,1242,1635,1599,1641,1882,2783,1135,2070,1438,1567,2033,3366,11399,0,11399,835492
2020,3,11305545,송중동,30218,14623,15595,3717,4203,4254,4737,5171,8136,1861,2051,2212,2446,2402,3651,1856,2152,2042,2291,2769,4485,13724,0,13724,1085065
2020,3,11305555,송천동,28173,13996,14177,3094,3782,3536,4093,5245,8423,1556,1942,1911,2146,2622,3819,1538,1840,1625,1947,2623,4604,13677,0,13677,928301
2020,3,11305575,삼각산동,32485,15612,16873,7342,3429,4066,6747,4913,5988,3785,1696,1875,3250,2443,2563,3557,1733,2191,3497,2470,3425,11657,0,11657,603256
2020,3,11305590,번1동,19255,9580,9675,1950,3280,2930,3025,3155,4915,1030,1572,1541,1590,1605,2242,920,1708,1389,1435,1550,2673,10240,0,10240,619363
2020,3,11305600,번2동,16952,8242,8710,2011,2150,2005,2631,2852,5303,1062,1116,1109,1343,1385,2227,949,1034,896,1288,1467,3076,7586,0,7586,992960
2020,3,11305606,번3동,18250,8640,9610,2574,2092,1954,2889,2857,5884,1315,1053,1002,1488,1364,2418,1259,1039,952,1401,1493,3466,7592,0,7592,1075371
2020,3,11305610,수유1동,21748,10779,10969,2622,3203,2910,3142,3832,6039,1333,1608,1582,1664,1854,2738,1289,1595,1328,1478,1978,3301,10394,0,10394,1748455
2020,3,11305620,수유2동,22098,10642,11456,2726,3149,2684,3267,3898,6374,1432,1508,1426,1634,1845,2797,1294,1641,1258,1633,2053,3577,9743,0,9743,593685
2020,3,11305630,수유3동,23427,11694,11733,2136,4102,3575,3361,4028,6225,1112,2019,1949,1795,2029,2790,1024,2083,1626,1566,1999,3435,12498,0,12498,725084
2020,3,11305645,우이동,21246,10359,10887,2674,2741,2723,3092,3667,6349,1420,1343,1453,1550,1722,2871,1254,1398,1270,1542,1945,3478,9484,0,9484,10680138
2020,3,11305660,인수동,32288,15652,16636,4139,4209,4176,4764,5520,9480,2090,2125,2188,2419,2612,4218,2049,2084,1988,2345,2908,5262,14515,0,14515,2869695
2020,3,11320511,창1동,26171,12559,13612,4106,3432,3643,4392,4325,6273,2116,1725,1783,2150,2017,2768,1990,1707,1860,2242,2308,3505,10930,0,10930,1104916
2020,3,11320512,창2동,30281,14860,15421,4493,4198,4462,4786,5245,7097,2342,2117,2258,2420,2484,3239,2151,2081,2204,2366,2761,3858,12354,0,12354,654615
2020,3,11320513,창3동,14697,7363,7334,2039,1924,1850,2268,2694,3922,1054,998,1004,1160,1355,1792,985,926,846,1108,1339,2130,6657,0,6657,635079
2020,3,11320514,창4동,27855,13426,14429,4806,3840,3518,4676,4999,6016,2448,1969,1698,2206,2380,2725,2358,1871,1820,2470,2619,3291,10614,0,10614,1155759
2020,3,11320515,창5동,25366,12218,13148,3826,3578,3589,3690,4540,6143,1957,1780,1839,1726,2072,2844,1869,1798,1750,1964,2468,3299,9811,0,9811,676820
2020,3,11320521,도봉1동,22070,11178,10892,2273,2739,2552,3089,3957,7460,1186,1453,1421,1649,1977,3492,1087,1286,1131,1440,1980,3968,10225,0,10225,8547209
2020,3,11320522,도봉2동,28538,14012,14526,3704,3460,3884,4010,4635,8845,1900,1750,1974,2055,2244,4089,1804,1710,1910,1955,2391,4756,12129,0,12129,1204332
2020,3,11320660,쌍문1동,22086,10688,11398,3059,3128,2629,3430,3764,6076,1524,1515,1344,1739,1815,2751,1535,1613,1285,1691,1949,3325,9306,0,9306,1177010
